listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,transaction_date_parsed,sale_price_num,price_per_sqft
100330,10,01-01-2024,Apartment,39,1188.51,"$365,737.57",Available,,01-01-2024,365737.57,307.727802
100340,10,01-01-2024,Apartment,41,1750.64,"$555,908.57",Available,,01-01-2024,555908.57,317.5459089
100355,10,01-01-2024,Apartment,43,1093.67,"$366,202.32",Sold,C0520,01-01-2024,366202.32,334.8380407
100366,10,01-01-2024,Apartment,43,1093.67,"$338,104.13",Sold,C0869,01-01-2024,338104.13,309.1463879
100374,10,01-01-2024,Apartment,43,1093.67,"$307,958.64",Sold,C1984,01-01-2024,307958.64,281.5827809
100375,10,01-01-2024,Apartment,44,1224.71,"$332,253.48",Sold,C0772,01-01-2024,332253.48,271.2915547
100392,10,01-01-2024,Apartment,45,1119.1,"$284,280.68",Sold,C1530,01-01-2024,284280.68,254.0261639
100406,10,01-01-2024,Office,47,1047.27,"$289,433.18",Available,,01-01-2024,289433.18,276.3692076
110009,11,01-01-2024,Apartment,1,1902.88,"$623,754.36",Sold,C0274,01-01-2024,623754.36,327.7949004
110049,11,01-01-2024,Apartment,6,1724.08,"$576,648.23",Available,,01-01-2024,576648.23,334.4672115
110054,11,01-01-2024,Apartment,6,1724.08,"$501,939.76",Sold,C0594,01-01-2024,501939.76,291.1348429
110061,11,01-01-2024,Apartment,7,1734.79,"$512,135.16",Sold,C0642,01-01-2024,512135.16,295.2144986
110100,11,01-01-2024,Apartment,11,1581.88,"$508,552.39",Sold,C1878,01-01-2024,508552.39,321.4860735
110130,11,01-01-2024,Apartment,14,524.68,"$136,179.62",Sold,C0207,01-01-2024,136179.62,259.547953
110173,11,01-01-2024,Apartment,18,1562.55,"$470,855.22",Available,,01-01-2024,470855.22,301.337698
110200,11,01-01-2024,Apartment,23,1098.83,"$324,271.22",Sold,C0769,01-01-2024,324271.22,295.1059036
110205,11,01-01-2024,Apartment,24,1481.82,"$460,231.54",Sold,C0985,01-01-2024,460231.54,310.5853208
110226,11,01-01-2024,Apartment,27,1638.1,"$432,388.36",Sold,C1224,01-01-2024,432388.36,263.9572431
110233,11,01-01-2024,Office,29,993.51,"$312,573.06",Sold,C0471,01-01-2024,312573.06,314.6149108
110246,11,01-01-2024,Apartment,29,993.51,"$340,093.67",Sold,C1521,01-01-2024,340093.67,342.3152963
110255,11,01-01-2024,Apartment,30,642.72,"$178,243.97",Sold,C0604,01-01-2024,178243.97,277.327561
110290,11,01-01-2024,Apartment,35,540.82,"$143,000.82",Sold,C0149,01-01-2024,143000.82,264.4148145
110299,11,01-01-2024,Office,37,1368.16,"$451,844.69",Sold,C1297,01-01-2024,451844.69,330.2571995
110332,11,01-01-2024,Apartment,40,638.97,"$167,129.85",Sold,C1222,01-01-2024,167129.85,261.5613409
110338,11,01-01-2024,Apartment,42,808.59,"$275,616.80",Available,,01-01-2024,275616.8,340.861005
110351,11,01-01-2024,Apartment,42,808.59,"$234,472.30",Available,,01-01-2024,234472.3,289.9767497
110371,11,01-01-2024,Apartment,44,434.38,"$108,921.54",Sold,C0993,01-01-2024,108921.54,250.7517381
110380,11,01-01-2024,Apartment,44,434.38,"$144,762.45",Sold,C1167,01-01-2024,144762.45,333.2622358
110402,11,01-01-2024,Apartment,48,661.7,"$189,978.51",Available,,01-01-2024,189978.51,287.10671
110440,11,01-01-2024,Apartment,52,1397.58,"$458,054.04",Sold,C0448,01-01-2024,458054.04,327.747993
110447,11,01-01-2024,Apartment,52,1397.58,"$362,828.72",Sold,C0212,01-01-2024,362828.72,259.6121295
110452,11,01-01-2024,Apartment,52,1397.58,"$418,331.00",Sold,C0320,01-01-2024,418331,299.3252622
110478,11,01-01-2024,Apartment,56,724.8,"$221,884.06",Sold,C0180,01-01-2024,221884.06,306.1314294
110494,11,01-01-2024,Apartment,58,1159.31,"$317,901.09",Sold,C1385,01-01-2024,317901.09,274.2157749
110514,11,01-01-2024,Office,61,1299.46,"$407,363.80",Sold,C0056,01-01-2024,407363.8,313.4869869
110518,11,01-01-2024,Office,61,1299.46,"$349,404.33",Sold,C0534,01-01-2024,349404.33,268.8842519
110525,11,01-01-2024,Office,62,1938.82,"$656,172.49",Available,,01-01-2024,656172.49,338.439097
110551,11,01-01-2024,Apartment,64,1916.26,"$593,841.38",Available,,01-01-2024,593841.38,309.8960371
110558,11,01-01-2024,Apartment,65,1427.09,"$500,988.76",Sold,C0861,01-01-2024,500988.76,351.0561773
120015,12,01-01-2024,Apartment,2,1285.87,"$370,422.47",Available,,01-01-2024,370422.47,288.0714769
120034,12,01-01-2024,Apartment,3,1469.27,"$546,898.19",Available,,01-01-2024,546898.19,372.2244312
120056,12,01-01-2024,Apartment,6,1347.8,"$420,572.80",Available,,01-01-2024,420572.8,312.0439234
120071,12,01-01-2024,Apartment,8,1803.36,"$500,097.39",Available,,01-01-2024,500097.39,277.3142301
120094,12,01-01-2024,Office,12,959.05,"$288,890.05",Sold,C0858,01-01-2024,288890.05,301.2252229
120120,12,01-01-2024,Apartment,14,1369.96,"$445,754.21",Sold,C1076,01-01-2024,445754.21,325.3775366
120197,12,01-01-2024,Apartment,22,892.67,"$269,005.90",Sold,C0728,01-01-2024,269005.9,301.3497709
120237,12,01-01-2024,Apartment,25,1540.51,"$480,266.48",Sold,C0078,01-01-2024,480266.48,311.7581061
120271,12,01-01-2024,Apartment,29,688.73,"$165,789.68",Sold,C0615,01-01-2024,165789.68,240.7179591
120315,12,01-01-2024,Office,34,1817.64,"$630,134.29",Available,,01-01-2024,630134.29,346.6771693
120320,12,01-01-2024,Apartment,35,1690.62,"$489,195.22",Available,,01-01-2024,489195.22,289.358472
120326,12,01-01-2024,Apartment,35,1690.62,"$371,936.40",Sold,C0145,01-01-2024,371936.4,220
120331,12,01-01-2024,Apartment,35,1690.62,"$530,746.82",Available,,01-01-2024,530746.82,313.9362009
120351,12,01-01-2024,Apartment,38,1157.23,"$343,865.15",Sold,C0264,01-01-2024,343865.15,297.145036
120373,12,01-01-2024,Apartment,39,1653.93,"$596,471.37",Sold,C0203,01-01-2024,596471.37,360.6388239
120383,12,01-01-2024,Office,43,1893.23,"$595,281.62",Sold,C0909,01-01-2024,595281.62,314.4264669
120384,12,01-01-2024,Apartment,44,635.36,"$222,895.04",Sold,C1101,01-01-2024,222895.04,350.8169227
130031,13,01-01-2024,Apartment,2,1651.02,"$520,934.42",Sold,C1813,01-01-2024,520934.42,315.5227799
130033,13,01-01-2024,Apartment,2,1651.02,"$506,031.70",Sold,C1487,01-01-2024,506031.7,306.4964083
130039,13,01-01-2024,Apartment,3,979.64,"$277,095.12",Sold,C0696,01-01-2024,277095.12,282.854028
130046,13,01-01-2024,Apartment,4,1629.74,"$508,492.43",Sold,C1220,01-01-2024,508492.43,312.0083142
130114,13,01-01-2024,Apartment,14,777.75,"$202,719.39",Sold,C0225,01-01-2024,202719.39,260.6485246
130129,13,01-01-2024,Apartment,15,458.29,"$148,440.79",Sold,C1368,01-01-2024,148440.79,323.901438
130145,13,01-01-2024,Apartment,17,1278.95,"$377,532.64",Available,,01-01-2024,377532.64,295.1895227
130153,13,01-01-2024,Apartment,17,1278.95,"$355,143.03",Sold,C1529,01-01-2024,355143.03,277.6832793
130175,13,01-01-2024,Apartment,20,516.72,"$136,913.45",Sold,C1364,01-01-2024,136913.45,264.9664228
130184,13,01-01-2024,Apartment,20,516.72,"$174,535.33",Available,,01-01-2024,174535.33,337.775449
130199,13,01-01-2024,Apartment,22,1811.36,"$536,988.38",Sold,C1659,01-01-2024,536988.38,296.4559116
130251,13,01-01-2024,Apartment,29,568.7,"$150,790.34",Sold,C0280,01-01-2024,150790.34,265.1491823
130293,13,01-01-2024,Apartment,33,1445.84,"$443,358.25",Sold,C0062,01-01-2024,443358.25,306.6440616
130326,13,01-01-2024,Apartment,37,1555.67,"$500,885.96",Sold,C0782,01-01-2024,500885.96,321.974429
130327,13,01-01-2024,Apartment,37,1555.67,"$546,737.23",Available,,01-01-2024,546737.23,351.448077
130333,13,01-01-2024,Apartment,37,1555.67,"$458,458.71",Sold,C1580,01-01-2024,458458.71,294.7017748
130359,13,01-01-2024,Office,40,571.5,"$209,522.60",Available,,01-01-2024,209522.6,366.6187227
130365,13,01-01-2024,Apartment,40,571.5,"$197,250.40",Sold,C1239,01-01-2024,197250.4,345.1450569
130385,13,01-01-2024,Apartment,43,1875.83,"$599,817.91",Sold,C1263,01-01-2024,599817.91,319.7613376
130445,13,01-01-2024,Apartment,49,572.01,"$163,367.50",Sold,C0726,01-01-2024,163367.5,285.6025244
130454,13,01-01-2024,Apartment,51,1253.03,"$394,529.19",Available,,01-01-2024,394529.19,314.860131
130461,13,01-01-2024,Apartment,53,968.77,"$263,567.44",Sold,C1720,01-01-2024,263567.44,272.0639987
130503,13,01-01-2024,Apartment,58,1115.72,"$332,388.13",Available,,01-01-2024,332388.13,297.9135715
130514,13,01-01-2024,Apartment,59,1434.04,"$484,604.41",Sold,C0316,01-01-2024,484604.41,337.9294929
130579,13,01-01-2024,Apartment,67,524.97,"$187,112.07",Available,,01-01-2024,187112.07,356.42431
130590,13,01-01-2024,Apartment,68,1590.69,"$429,908.37",Sold,C1728,01-01-2024,429908.37,270.2653377
130597,13,01-01-2024,Apartment,70,750.41,"$229,357.30",Sold,C0562,01-01-2024,229357.3,305.6426487
130598,13,01-01-2024,Apartment,70,750.41,"$226,404.55",Sold,C0859,01-01-2024,226404.55,301.7077997
130605,13,01-01-2024,Apartment,70,750.41,"$214,317.33",Available,,01-01-2024,214317.33,285.6003118
140010,14,01-01-2024,Apartment,2,922.7,"$288,742.14",Sold,C1902,01-01-2024,288742.14,312.9317655
140020,14,01-01-2024,Apartment,4,1797.81,"$562,346.60",Available,,01-01-2024,562346.6,312.7953454
140038,14,01-01-2024,Apartment,6,1733.36,"$470,883.03",Sold,C0605,01-01-2024,470883.03,271.6591072
140039,14,01-01-2024,Office,6,1733.36,"$605,216.52",Sold,C1631,01-01-2024,605216.52,349.1580053
140047,14,01-01-2024,Apartment,8,618.89,"$201,483.41",Sold,C0232,01-01-2024,201483.41,325.5560924
140065,14,01-01-2024,Apartment,9,803.5,"$230,797.14",Available,,01-01-2024,230797.14,287.2397511
140097,14,01-01-2024,Apartment,12,459.44,"$152,649.29",Sold,C1473,01-01-2024,152649.29,332.2507618
140110,14,01-01-2024,Apartment,12,459.44,"$146,928.09",Sold,C0283,01-01-2024,146928.09,319.7982109
140115,14,01-01-2024,Apartment,13,442.74,"$134,160.06",Sold,C1766,01-01-2024,134160.06,303.0222252
140129,14,01-01-2024,Apartment,14,1628.68,"$417,246.26",Sold,C0364,01-01-2024,417246.26,256.1867647
140135,14,01-01-2024,Office,15,784.04,"$217,519.47",Sold,C1844,01-01-2024,217519.47,277.4341488
140138,14,01-01-2024,Apartment,15,784.04,"$268,602.42",Sold,C0495,01-01-2024,268602.42,342.5876486
140147,14,01-01-2024,Office,16,915.37,"$282,820.55",Sold,C0140,01-01-2024,282820.55,308.9685592
140173,14,01-01-2024,Apartment,18,500.17,"$135,280.40",Sold,C0131,01-01-2024,135280.4,270.4688406
140178,14,01-01-2024,Office,18,500.17,"$174,301.38",Sold,C0374,01-01-2024,174301.38,348.4842753
140195,14,01-01-2024,Apartment,22,1148.66,"$332,434.49",Sold,C1880,01-01-2024,332434.49,289.4106959
140212,14,01-01-2024,Apartment,23,1610.37,"$479,775.72",Sold,C0436,01-01-2024,479775.72,297.9288735
140239,14,01-01-2024,Apartment,27,1866.49,"$605,282.42",Sold,C0182,01-01-2024,605282.42,324.2891309
140261,14,01-01-2024,Apartment,29,1618.34,"$478,344.13",Sold,C1981,01-01-2024,478344.13,295.5770295
140278,14,01-01-2024,Apartment,33,1894.96,"$566,261.62",Sold,C1095,01-01-2024,566261.62,298.8251045
140349,14,01-01-2024,Office,42,1350.7,"$373,273.49",Available,,01-01-2024,373273.49,276.355586
140359,14,01-01-2024,Apartment,43,520.49,"$159,253.52",Sold,C1868,01-01-2024,159253.52,305.9684528
140388,14,01-01-2024,Apartment,47,917.53,"$291,377.40",Sold,C0191,01-01-2024,291377.4,317.567164
140397,14,01-01-2024,Apartment,48,1941.78,"$551,576.91",Available,,01-01-2024,551576.91,284.0573649
140420,14,01-01-2024,Apartment,51,1346.3,"$336,483.03",Sold,C1413,01-01-2024,336483.03,249.9316868
140445,14,01-01-2024,Apartment,52,571.74,"$155,288.67",Available,,01-01-2024,155288.67,271.6071466
140460,14,01-01-2024,Apartment,55,1415.9,"$438,730.04",Available,,01-01-2024,438730.04,309.8594816
150002,15,01-01-2024,Office,1,1596.51,"$481,918.59",Sold,C1780,01-01-2024,481918.59,301.8575455
150020,15,01-01-2024,Apartment,2,1522.89,"$451,659.51",Sold,C1412,01-01-2024,451659.51,296.5805212
150039,15,01-01-2024,Apartment,6,938.57,"$251,588.73",Sold,C1793,01-01-2024,251588.73,268.0553715
150044,15,01-01-2024,Apartment,6,938.57,"$299,245.20",Sold,C0002,01-01-2024,299245.2,318.8309876
150046,15,01-01-2024,Apartment,7,1113.85,"$352,782.33",Available,,01-01-2024,352782.33,316.7233739
150054,15,01-01-2024,Apartment,9,565.48,"$192,609.64",Sold,C0103,01-01-2024,192609.64,340.6126477
150135,15,01-01-2024,Apartment,17,562.64,"$150,397.94",Sold,C0897,01-01-2024,150397.94,267.3075857
150214,15,01-01-2024,Apartment,24,924.36,"$295,445.16",Available,,01-01-2024,295445.16,319.6213164
150278,15,01-01-2024,Apartment,34,1304.22,"$429,339.15",Available,,01-01-2024,429339.15,329.1922758
150311,15,01-01-2024,Apartment,35,745.49,"$251,330.42",Sold,C1346,01-01-2024,251330.42,337.134529
150322,15,01-01-2024,Apartment,38,585.57,"$171,414.44",Available,,01-01-2024,171414.44,292.7309118
150365,15,01-01-2024,Apartment,44,1713.09,"$506,373.41",Sold,C0907,01-01-2024,506373.41,295.5906637
150377,15,01-01-2024,Apartment,48,1403.33,"$491,342.08",Sold,C1311,01-01-2024,491342.08,350.1258293
150396,15,01-01-2024,Apartment,50,1841.5,"$466,293.15",Sold,C0882,01-01-2024,466293.15,253.213766
150411,15,01-01-2024,Apartment,52,829.2,"$274,212.09",Sold,C0114,01-01-2024,274212.09,330.694754
150446,15,01-01-2024,Apartment,55,892.75,"$273,200.87",Sold,C1029,01-01-2024,273200.87,306.021697
150454,15,01-01-2024,Apartment,55,892.75,"$260,820.76",Available,,01-01-2024,260820.76,292.1543097
150482,15,01-01-2024,Apartment,57,429.34,"$146,531.33",Sold,C1615,01-01-2024,146531.33,341.2943821
150487,15,01-01-2024,Apartment,58,1750.89,"$502,145.17",Sold,C0895,01-01-2024,502145.17,286.7942418
150499,15,01-01-2024,Apartment,59,1286.47,"$377,298.62",Available,,01-01-2024,377298.62,293.2820975
150510,15,01-01-2024,Apartment,60,1033.2,"$265,735.20",Available,,01-01-2024,265735.2,257.1962834
160032,16,01-01-2024,Office,5,749.15,"$244,913.49",Sold,C1636,01-01-2024,244913.49,326.9218314
160045,16,01-01-2024,Apartment,6,1062.34,"$340,711.24",Sold,C0903,01-01-2024,340711.24,320.7176987
160055,16,01-01-2024,Apartment,7,941.57,"$281,344.37",Sold,C1545,01-01-2024,281344.37,298.8034559
160056,16,01-01-2024,Apartment,7,941.57,"$267,559.14",Sold,C1734,01-01-2024,267559.14,284.1627707
160092,16,01-01-2024,Apartment,10,1608.56,"$402,014.83",Sold,C0092,01-01-2024,402014.83,249.9221851
160113,16,01-01-2024,Apartment,12,549.98,"$164,788.04",Available,,01-01-2024,164788.04,299.6255137
160152,16,01-01-2024,Apartment,19,1163.06,"$362,023.29",Sold,C1675,01-01-2024,362023.29,311.2679397
160169,16,01-01-2024,Apartment,21,837.95,"$278,052.48",Available,,01-01-2024,278052.48,331.8246673
160179,16,01-01-2024,Apartment,22,1575.06,"$506,852.64",Sold,C0575,01-01-2024,506852.64,321.798941
160182,16,01-01-2024,Apartment,22,1575.06,"$494,969.30",Sold,C0535,01-01-2024,494969.3,314.2542506
160224,16,01-01-2024,Office,27,1164.55,"$395,005.44",Sold,C1409,01-01-2024,395005.44,339.1914817
160240,16,01-01-2024,Apartment,28,1440.71,"$434,559.42",Sold,C0867,01-01-2024,434559.42,301.6286553
160245,16,01-01-2024,Apartment,28,1440.71,"$468,372.55",Sold,C1747,01-01-2024,468372.55,325.0984237
160258,16,01-01-2024,Apartment,30,1024.75,"$324,503.53",Sold,C1464,01-01-2024,324503.53,316.6660454
160273,16,01-01-2024,Office,33,881.17,"$314,026.20",Sold,C0935,01-01-2024,314026.2,356.3741389
160279,16,01-01-2024,Apartment,33,881.17,"$260,142.62",Sold,C1449,01-01-2024,260142.62,295.2240998
160297,16,01-01-2024,Office,35,629.97,"$191,185.49",Available,,01-01-2024,191185.49,303.4834833
160383,16,01-01-2024,Apartment,44,1695.03,"$489,696.05",Available,,01-01-2024,489696.05,288.9011109
170043,17,01-01-2024,Apartment,5,1829.38,"$527,700.01",Sold,C0252,01-01-2024,527700.01,288.4583903
170054,17,01-01-2024,Apartment,7,1300.91,"$350,173.43",Sold,C0181,01-01-2024,350173.43,269.1757539
170141,17,01-01-2024,Office,16,1693,"$441,387.41",Sold,C1176,01-01-2024,441387.41,260.7131778
170154,17,01-01-2024,Apartment,16,1693,"$502,269.25",Sold,C1709,01-01-2024,502269.25,296.6740992
170160,17,01-01-2024,Apartment,17,1827.25,"$443,019.30",Sold,C1264,01-01-2024,443019.3,242.4513887
170202,17,01-01-2024,Apartment,23,1025.52,"$282,702.48",Available,,01-01-2024,282702.48,275.6674468
170208,17,01-01-2024,Apartment,23,1025.52,"$337,329.51",Sold,C0220,01-01-2024,337329.51,328.9350866
170232,17,01-01-2024,Office,27,677.24,"$202,422.00",Sold,C1093,01-01-2024,202422,298.8925639
170248,17,01-01-2024,Apartment,28,1201.04,"$366,605.62",Sold,C1586,01-01-2024,366605.62,305.2401419
170260,17,01-01-2024,Office,31,1806.06,"$569,841.56",Sold,C0320,01-01-2024,569841.56,315.5164059
170265,17,01-01-2024,Apartment,32,954.54,"$259,309.56",Sold,C1757,01-01-2024,259309.56,271.6591866
170293,17,01-01-2024,Apartment,35,1667.01,"$458,755.73",Sold,C0889,01-01-2024,458755.73,275.1967475
170306,17,01-01-2024,Apartment,38,721.83,"$225,181.51",Sold,C0548,01-01-2024,225181.51,311.9592009
170321,17,01-01-2024,Apartment,39,1341.67,"$421,709.56",Sold,C1968,01-01-2024,421709.56,314.3169036
170324,17,01-01-2024,Apartment,39,1341.67,"$423,674.34",Available,,01-01-2024,423674.34,315.7813322
170343,17,01-01-2024,Apartment,42,691.03,"$184,522.13",Available,,01-01-2024,184522.13,267.0247746
170360,17,01-01-2024,Apartment,46,1582.61,"$485,985.10",Available,,01-01-2024,485985.1,307.0782442
170377,17,01-01-2024,Apartment,47,1106.83,"$351,467.32",Available,,01-01-2024,351467.32,317.5440854
170387,17,01-01-2024,Apartment,48,1833.96,"$516,604.40",Sold,C1499,01-01-2024,516604.4,281.6879321
170396,17,01-01-2024,Apartment,48,1833.96,"$496,119.12",Available,,01-01-2024,496119.12,270.5179611
170400,17,01-01-2024,Office,48,1833.96,"$489,522.49",Available,,01-01-2024,489522.49,266.9210288
170415,17,01-01-2024,Apartment,48,1833.96,"$550,183.44",Available,,01-01-2024,550183.44,299.9975136
180039,18,01-01-2024,Apartment,4,1096.58,"$339,363.31",Available,,01-01-2024,339363.31,309.4742837
180062,18,01-01-2024,Apartment,7,505.94,"$158,877.31",Available,,01-01-2024,158877.31,314.0240147
180074,18,01-01-2024,Apartment,9,894.92,"$259,035.41",Available,,01-01-2024,259035.41,289.4509118
180086,18,01-01-2024,Apartment,12,1692.5,"$496,160.88",Sold,C1559,01-01-2024,496160.88,293.1526617
180092,18,01-01-2024,Office,12,1692.5,"$439,842.21",Sold,C1630,01-01-2024,439842.21,259.877229
180100,18,01-01-2024,Office,14,1742.3,"$537,075.78",Sold,C0644,01-01-2024,537075.78,308.2567755
180104,18,01-01-2024,Apartment,14,1742.3,"$486,547.76",Available,,01-01-2024,486547.76,279.2560179
180115,18,01-01-2024,Apartment,15,1728.6,"$539,864.09",Sold,C1982,01-01-2024,539864.09,312.3129064
180140,18,01-01-2024,Apartment,18,1127.95,"$407,937.44",Available,,01-01-2024,407937.44,361.6626978
180153,18,01-01-2024,Apartment,20,1631.48,"$528,510.90",Sold,C0686,01-01-2024,528510.9,323.9456812
180157,18,01-01-2024,Apartment,21,1790.69,"$537,494.24",Available,,01-01-2024,537494.24,300.1604074
180161,18,01-01-2024,Office,21,1790.69,"$575,175.80",Sold,C0560,01-01-2024,575175.8,321.2034467
180165,18,01-01-2024,Apartment,22,1108.09,"$352,780.59",Sold,C1435,01-01-2024,352780.59,318.3681741
180185,18,01-01-2024,Apartment,25,911.94,"$234,310.70",Sold,C1508,01-01-2024,234310.7,256.9365309
180192,18,01-01-2024,Apartment,25,911.94,"$284,149.74",Sold,C0615,01-01-2024,284149.74,311.5881966
180201,18,01-01-2024,Apartment,26,1147.71,"$338,232.19",Sold,C0401,01-01-2024,338232.19,294.7017888
180262,18,01-01-2024,Apartment,30,1795.66,"$482,951.02",Sold,C1351,01-01-2024,482951.02,268.9546017
180313,18,01-01-2024,Apartment,36,1089.77,"$333,059.43",Available,,01-01-2024,333059.43,305.6235995
180323,18,01-01-2024,Apartment,38,1219.8,"$342,597.24",Sold,C0172,01-01-2024,342597.24,280.863453
180348,18,01-01-2024,Office,40,990.46,"$258,292.30",Sold,C1900,01-01-2024,258292.3,260.7801426
180352,18,01-01-2024,Apartment,40,990.46,"$286,888.50",Sold,C1039,01-01-2024,286888.5,289.651778
180378,18,01-01-2024,Apartment,42,1045.42,"$272,247.83",Sold,C0588,01-01-2024,272247.83,260.419573
180381,18,01-01-2024,Apartment,42,1045.42,"$303,555.82",Available,,01-01-2024,303555.82,290.3673356
180395,18,01-01-2024,Apartment,45,1627.52,"$488,081.56",Sold,C0325,01-01-2024,488081.56,299.8928185
180398,18,01-01-2024,Office,45,1627.52,"$490,429.65",Sold,C0032,01-01-2024,490429.65,301.3355596
180402,18,01-01-2024,Apartment,45,1627.52,"$368,888.52",Sold,C1446,01-01-2024,368888.52,226.6568276
180406,18,01-01-2024,Apartment,45,1627.52,"$518,136.39",Sold,C0445,01-01-2024,518136.39,318.359461
180414,18,01-01-2024,Apartment,47,520.85,"$168,344.73",Sold,C0294,01-01-2024,168344.73,323.2115388
180428,18,01-01-2024,Apartment,48,564.59,"$146,766.78",Sold,C1113,01-01-2024,146766.78,259.9528507
180453,18,01-01-2024,Apartment,51,1527.31,"$416,655.75",Sold,C0173,01-01-2024,416655.75,272.8036548
180484,18,01-01-2024,Apartment,54,1756.12,"$544,990.20",Sold,C1247,01-01-2024,544990.2,310.3376762
180491,18,01-01-2024,Apartment,54,1756.12,"$585,515.42",Sold,C1161,01-01-2024,585515.42,333.4142428
180498,18,01-01-2024,Apartment,55,930.04,"$300,267.48",Available,,01-01-2024,300267.48,322.8543719
180524,18,01-01-2024,Apartment,58,955.23,"$277,619.99",Sold,C0493,01-01-2024,277619.99,290.6315652
180536,18,01-01-2024,Apartment,61,1019.7,"$278,150.04",Sold,C0585,01-01-2024,278150.04,272.776346
180545,18,01-01-2024,Apartment,62,1330.41,"$481,595.93",Available,,01-01-2024,481595.93,361.9906119
180558,18,01-01-2024,Apartment,65,996.32,"$302,341.10",Sold,C1706,01-01-2024,302341.1,303.4578248
180560,18,01-01-2024,Apartment,66,1631.24,"$548,635.70",Sold,C1100,01-01-2024,548635.7,336.3304603
180572,18,01-01-2024,Office,66,1631.24,"$522,844.12",Sold,C1109,01-01-2024,522844.12,320.5194331
190065,19,01-01-2024,Apartment,10,747.71,"$235,714.90",Sold,C0782,01-01-2024,235714.9,315.2490939
